YEAR,MONTH_NUM,MONTH_MON,ENTRY_DATE,ENTITY_NAME,ENTITY_TYPE,TYPE_MODEL,DIST_FLOWN_KM,DIST_DIRECT_KM,DIST_ACHIEVED_KM
2025,4,APR,2025-04-28,Norway,State (FIR),CPF,411326,408925.79000000004,404237.87
2025,4,APR,2025-04-28,Norway,State (FIR),FTFM,415130,410004.27,403519.4
2025,4,APR,2025-04-28,Norway,State (FIR),SFR,397636,392568.10000000003,386833.9
2025,4,APR,2025-04-28,Poland,State (FIR),CPF,731346,728560,698973.56
2025,4,APR,2025-04-28,Poland,State (FIR),FTFM,744892,734658.46,697700.08
2025,4,APR,2025-04-28,Poland,State (FIR),SFR,709904,700564.58,667929.71
2025,4,APR,2025-04-28,Portugal (Continental),State (FIR),CPF,709627,706612.08,695051.34
2025,4,APR,2025-04-28,Portugal (Continental),State (FIR),FTFM,703003,699810.75,688023.93
2025,4,APR,2025-04-28,Portugal (Continental),State (FIR),SFR,672794,670575.88,660288.51
2025,4,APR,2025-04-28,Romania,State (FIR),CPF,1013292,1012000.1,979621.49
2025,4,APR,2025-04-28,Romania,State (FIR),FTFM,1014137,1011569.89,976189.1900000001
2025,4,APR,2025-04-28,Romania,State (FIR),SFR,949804,947374.35,914830.92
2025,4,APR,2025-04-28,SES Area (RP2),Area (FIR),CPF,25838001,25313398.63,25048983.41
2025,4,APR,2025-04-28,SES Area (RP2),Area (FIR),FTFM,26034162,25213374.18,24883444.34
2025,4,APR,2025-04-28,SES Area (RP2),Area (FIR),SFR,25245058,24474778.58,24161578.19
2025,4,APR,2025-04-28,SES Area (RP3),Area (FIR),CPF,23778709,23333950.78,23072973.72
2025,4,APR,2025-04-28,SES Area (RP3),Area (FIR),FTFM,23987693,23283064.39,22957318.78
2025,4,APR,2025-04-28,SES Area (RP3),Area (FIR),SFR,23313791,22649898.87,22342239.66
2025,4,APR,2025-04-28,SW FAB,FAB (FIR),CPF,3393389,3338692.39,3284815.38
2025,4,APR,2025-04-28,SW FAB,FAB (FIR),FTFM,3411333,3332629.25,3269621.91
2025,4,APR,2025-04-28,SW FAB,FAB (FIR),SFR,3335647,3262394.02,3202312.51
2025,4,APR,2025-04-28,Serbia and Montenegro,State (FIR),CPF,594219,593145.65,584785.18
2025,4,APR,2025-04-28,Serbia and Montenegro,State (FIR),FTFM,595152,593586.43,583335.41
2025,4,APR,2025-04-28,Serbia and Montenegro,State (FIR),SFR,577413,576030.75,566221.9
2025,4,APR,2025-04-28,Slovakia,State (FIR),CPF,199523,199003.37,191075.08000000002
2025,4,APR,2025-04-28,Slovakia,State (FIR),FTFM,199490,198712.80000000002,188893.68
2025,4,APR,2025-04-28,Slovakia,State (FIR),SFR,191252,190394.65,181955.29
2025,4,APR,2025-04-28,Slovenia,State (FIR),CPF,147347,147254.55000000002,145312.88
2025,4,APR,2025-04-28,Slovenia,State (FIR),FTFM,149078,148936.46,146474.38
2025,4,APR,2025-04-28,Slovenia,State (FIR),SFR,144763,144661.47,142280.68
2025,4,APR,2025-04-28,Spain,State (FIR),CPF,2676531,2635034.64,2582759.2
2025,4,APR,2025-04-28,Spain,State (FIR),FTFM,2704788,2640135.68,2578190.59
2025,4,APR,2025-04-28,Spain,State (FIR),SFR,2658173,2596452.9699999997,2537486.93
2025,4,APR,2025-04-28,Spain (Canarias),State (FIR),CPF,298620,296896.05,292584.27
2025,4,APR,2025-04-28,Spain (Canarias),State (FIR),FTFM,292875,287673.78,281208.72000000003
2025,4,APR,2025-04-28,Spain (Canarias),State (FIR),SFR,272442,267845.32,261485.88
2025,4,APR,2025-04-28,Spain (Continental),State (FIR),CPF,2377911,2338138.59,2290174.93
2025,4,APR,2025-04-28,Spain (Continental),State (FIR),FTFM,2411913,2352461.9,2296981.87
2025,4,APR,2025-04-28,Spain (Continental),State (FIR),SFR,2385731,2328607.65,2276001.04
2025,4,APR,2025-04-28,Sweden,State (FIR),CPF,523500,521580.94,514671.83
2025,4,APR,2025-04-28,Sweden,State (FIR),FTFM,529446,524921.28,515320.60000000003
2025,4,APR,2025-04-28,Sweden,State (FIR),SFR,518445,514141.92,505191.22000000003
2025,4,APR,2025-04-28,Switzerland,State (FIR),CPF,336147,332318.28,321465.96
2025,4,APR,2025-04-28,Switzerland,State (FIR),FTFM,350960,343410.65,328680.36
2025,4,APR,2025-04-28,Switzerland,State (FIR),SFR,350541,343594.33,329219.51
2025,4,APR,2025-04-28,Türkiye,State (FIR),CPF,3054645,3005146.38,2934408.42
2025,4,APR,2025-04-28,Türkiye,State (FIR),FTFM,3244369,3125177.46,3036252.86
2025,4,APR,2025-04-28,Türkiye,State (FIR),SFR,3029051,2918955,2837681.62
2025,4,APR,2025-04-28,UK (Continental),State (FIR),CPF,2037522,2003195.89,1955489.57
2025,4,APR,2025-04-28,UK (Continental),State (FIR),FTFM,2027864,1970014.3,1909975.6
2025,4,APR,2025-04-28,UK (Continental),State (FIR),SFR,1906137,1854066.9,1796843.33
2025,4,APR,2025-04-28,UK-Ireland FAB,FAB (FIR),CPF,2473551,2430884.93,2383381.85
2025,4,APR,2025-04-28,UK-Ireland FAB,FAB (FIR),FTFM,2443289,2373955.68,2315096.98
2025,4,APR,2025-04-28,UK-Ireland FAB,FAB (FIR),SFR,2263859,2201572.66,2145824.43
2025,4,APR,2025-04-29,Albania,State (FIR),CPF,121391,121046,118605.27
2025,4,APR,2025-04-29,Albania,State (FIR),FTFM,121913,121336.49,117828.23
2025,4,APR,2025-04-29,Albania,State (FIR),SFR,114171,113712.56,110459.08
2025,4,APR,2025-04-29,Armenia,State (FIR),CPF,39837,39617.79,37938.61
2025,4,APR,2025-04-29,Armenia,State (FIR),FTFM,37090,36919.35,35176.43
2025,4,APR,2025-04-29,Armenia,State (FIR),SFR,38516,38274.35,36743.01
2025,4,APR,2025-04-29,Austria,State (FIR),CPF,786243,783978.8200000001,770519.39
2025,4,APR,2025-04-29,Austria,State (FIR),FTFM,786923,784313.36,766200
2025,4,APR,2025-04-29,Austria,State (FIR),SFR,761385,759029.92,741662.21
2025,4,APR,2025-04-29,BLUE MED FAB,FAB (FIR),CPF,4084214,4039827.87,3967357.71
2025,4,APR,2025-04-29,BLUE MED FAB,FAB (FIR),FTFM,4115962,4048911.3,3962623.51
2025,4,APR,2025-04-29,BLUE MED FAB,FAB (FIR),SFR,4016925,3954450.14,3874054.16
2025,4,APR,2025-04-29,Baltic FAB,FAB (FIR),CPF,762100,755238.7000000001,721180.79
2025,4,APR,2025-04-29,Baltic FAB,FAB (FIR),FTFM,775234,762008.15,719331.97
2025,4,APR,2025-04-29,Baltic FAB,FAB (FIR),SFR,737760,725591.88,687872.47
2025,4,APR,2025-04-29,Belgium,State (FIR),CPF,426077,423689.23,411540.63
2025,4,APR,2025-04-29,Belgium,State (FIR),FTFM,459817,452434.93,432701.21
2025,4,APR,2025-04-29,Belgium,State (FIR),SFR,458943,452018.47000000003,433271.19
2025,4,APR,2025-04-29,Bosnia and Herzegovina,State (FIR),CPF,333211,332993.02,329622.22000000003
2025,4,APR,2025-04-29,Bosnia and Herzegovina,State (FIR),FTFM,343007,342517.04,338401.63
2025,4,APR,2025-04-29,Bosnia and Herzegovina,State (FIR),SFR,330118,329681.76,325742.34
2025,4,APR,2025-04-29,Bulgaria,State (FIR),CPF,785923,784480.05,759544.54
2025,4,APR,2025-04-29,Bulgaria,State (FIR),FTFM,774518,771876.26,744765.05
2025,4,APR,2025-04-29,Bulgaria,State (FIR),SFR,732864,730325.06,705276.4400000001
2025,4,APR,2025-04-29,Croatia,State (FIR),CPF,562563,561787.13,555028.99
2025,4,APR,2025-04-29,Croatia,State (FIR),FTFM,559308,558198.3,550054.7
2025,4,APR,2025-04-29,Croatia,State (FIR),SFR,533615,532846.76,525313.24
2025,4,APR,2025-04-29,Cyprus,State (FIR),CPF,378080,373420.9,360857.28
2025,4,APR,2025-04-29,Cyprus,State (FIR),FTFM,380842,374612.92,361520.47000000003
2025,4,APR,2025-04-29,Cyprus,State (FIR),SFR,364800,358756.12,346767.82
2025,4,APR,2025-04-29,Czech Republic,State (FIR),CPF,418562,417312.12,409023.53
2025,4,APR,2025-04-29,Czech Republic,State (FIR),FTFM,418441,416014.45,403897.54000000004
2025,4,APR,2025-04-29,Czech Republic,State (FIR),SFR,402844,400636.57,389100.62
2025,4,APR,2025-04-29,DANUBE FAB,FAB (FIR),CPF,1811875,1806797.6400000001,1750916.0899999999
2025,4,APR,2025-04-29,DANUBE FAB,FAB (FIR),FTFM,1788441,1780803.76,1721306.87
2025,4,APR,2025-04-29,DANUBE FAB,FAB (FIR),SFR,1689334,1682128.3,1626800.9
2025,4,APR,2025-04-29,DK-SE FAB,FAB (FIR),CPF,756971,754506.6,744020.4500000001
2025,4,APR,2025-04-29,DK-SE FAB,FAB (FIR),FTFM,765693,759118.08,745263.46
2025,4,APR,2025-04-29,DK-SE FAB,FAB (FIR),SFR,746392,740398.13,727491.67
2025,4,APR,2025-04-29,Denmark,State (FIR),CPF,258515,257910.62,254491.85
2025,4,APR,2025-04-29,Denmark,State (FIR),FTFM,262078,260303.07,255305.05000000002
2025,4,APR,2025-04-29,Denmark,State (FIR),SFR,253805,252427.08000000002,247675.93
2025,4,APR,2025-04-29,EUROCONTROL Area (PRR),Area (FIR),CPF,31378703,30620811.91,30432202.14
2025,4,APR,2025-04-29,EUROCONTROL Area (PRR),Area (FIR),FTFM,31666637,30526951.65,30274506.54
2025,4,APR,2025-04-29,EUROCONTROL Area (PRR),Area (FIR),SFR,30705578,29642028.87,29396435.95
2025,4,APR,2025-04-29,Estonia,State (FIR),CPF,96769,96447.84,91681.82
2025,4,APR,2025-04-29,Estonia,State (FIR),FTFM,95643,95328.88,90355.65000000001
2025,4,APR,2025-04-29,Estonia,State (FIR),SFR,88324,88057.82,83458.66
2025,4,APR,2025-04-29,FAB CE,FAB (FIR),CPF,3095416,3080958.73,3035468.67
2025,4,APR,2025-04-29,FAB CE,FAB (FIR),FTFM,3098450,3077103.77,3019112.44
2025,4,APR,2025-04-29,FAB CE,FAB (FIR),SFR,2973864,2953966.7,2900160.16
2025,4,APR,2025-04-29,FAB CE (SES RP1),FAB (FIR),CPF,2199568,2188497.91,2150746.06
2025,4,APR,2025-04-29,FAB CE (SES RP1),FAB (FIR),FTFM,2197900,2181397.01,2132392.64
2025,4,APR,2025-04-29,FAB CE (SES RP1),FAB (FIR),SFR,2111159,2095487.98,2050130.8
2025,4,APR,2025-04-29,FAB CE (SES RP2),FAB (FIR),CPF,2761958,2748687.0300000003,2705600.18
2025,4,APR,2025-04-29,FAB CE (SES RP2),FAB (FIR),FTFM,2756918,2737495.4699999997,2682166.06
2025,4,APR,2025-04-29,FAB CE (SES RP2),FAB (FIR),SFR,2644646,2626434.19,2575319.77
2025,4,APR,2025-04-29,FABEC,FAB (FIR),CPF,8488698,8356930.93,8230782.45
2025,4,APR,2025-04-29,FABEC,FAB (FIR),FTFM,8635420,8352639.33,8189730.3
2025,4,APR,2025-04-29,FABEC,FAB (FIR),SFR,8460931,8194903.87,8039201.11
2025,4,APR,2025-04-29,Finland,State (FIR),CPF,111511,111215.67,107520.05
2025,4,APR,2025-04-29,Finland,State (FIR),FTFM,110934,110602.04000000001,106607.09
2025,4,APR,2025-04-29,Finland,State (FIR),SFR,106362,106030.72,102041.74
2025,4,APR,2025-04-29,France,State (FIR),CPF,4692591,4623174.91,4537358.62
2025,4,APR,2025-04-29,France,State (FIR),FTFM,4740327,4593129.38,4488832.72
2025,4,APR,2025-04-29,France,State (FIR),SFR,4648404,4510272.37,4409748.17
2025,4,APR,2025-04-29,Georgia,State (FIR),CPF,242023,241175.49,228137.89
2025,4,APR,2025-04-29,Georgia,State (FIR),FTFM,236463,234953.28,223970.34
2025,4,APR,2025-04-29,Georgia,State (FIR),SFR,220810,219641.66,210018.2
2025,4,APR,2025-04-29,Germany,State (FIR),CPF,2592058,2572758.71,2531869.24
2025,4,APR,2025-04-29,Germany,State (FIR),FTFM,2637231,2574834.7,2513536.55
2025,4,APR,2025-04-29,Germany,State (FIR),SFR,2569215,2511495.15,2453284
2025,4,APR,2025-04-29,Greece,State (FIR),CPF,1290524,1285130.13,1265700.47
2025,4,APR,2025-04-29,Greece,State (FIR),FTFM,1304437,1290575.51,1266258.72
2025,4,APR,2025-04-29,Greece,State (FIR),SFR,1240949,1228795.86,1207772.1
2025,4,APR,2025-04-29,Hungary,State (FIR),CPF,655991,654939.76,642791.31
2025,4,APR,2025-04-29,Hungary,State (FIR),FTFM,653814,651315.8,636840.85
2025,4,APR,2025-04-29,Hungary,State (FIR),SFR,622096,619724.14,606433.68
2025,4,APR,2025-04-29,Ireland,State (FIR),CPF,404116,403615.71,396460.34
2025,4,APR,2025-04-29,Ireland,State (FIR),FTFM,401818,400442.96,391833.13
2025,4,APR,2025-04-29,Ireland,State (FIR),SFR,351885,350877.13,343388.38
2025,4,APR,2025-04-29,Italy,State (FIR),CPF,2288528,2261292.96,2216290.1
2025,4,APR,2025-04-29,Italy,State (FIR),FTFM,2300638,2261696.47,2207354.57
2025,4,APR,2025-04-29,Italy,State (FIR),SFR,2287374,2249682.98,2197682.14
2025,4,APR,2025-04-29,Latvia,State (FIR),CPF,101974,101653.28,95343.87
2025,4,APR,2025-04-29,Latvia,State (FIR),FTFM,103544,103088.15000000001,96770.51
2025,4,APR,2025-04-29,Latvia,State (FIR),SFR,97567,97133.42,91400.22
2025,4,APR,2025-04-29,Lithuania,State (FIR),CPF,90580,90360.91,81382.66
